roi_uid,label,notes,sample,group_id,roi_index,object,split,image_path,gallery_overlay_path,combined_overlay_path,roi_crop_path,x_min,y_min,x_max,y_max,sam_predicted_iou,sam_mask_area_px,selected_patch_count,selected_patch_fraction,region_max_score,region_mass,primary_peak_score
test/bad/2D/2026_03_19-09_04_44-874.png__roi_000,,,test/bad/2D/2026_03_19-09_04_44-874.png,test/bad/2D/2026_03_19-09_04_44-874.png,0,normalmap,custom_eval,C:\anomalydino_data_single_object_normalmap\normalmap\test\bad\2D\2026_03_19-09_04_44-874.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\combined_overlay_gallery_flat\2D\2026_03_19-09_04_44-874.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\test\bad\2D\2026_03_19-09_04_44-874\combined_overlay.png,,948,576,1118,813,0.6267013549804688,583,2,0.0008305647840531562,0.10885122418403625,0.2873092144727707,0.10885122418403625
test/bad/2D/2026_03_19-09_04_44-874.png__roi_001,,,test/bad/2D/2026_03_19-09_04_44-874.png,test/bad/2D/2026_03_19-09_04_44-874.png,1,normalmap,custom_eval,C:\anomalydino_data_single_object_normalmap\normalmap\test\bad\2D\2026_03_19-09_04_44-874.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\combined_overlay_gallery_flat\2D\2026_03_19-09_04_44-874.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\test\bad\2D\2026_03_19-09_04_44-874\combined_overlay.png,,1456,813,1524,1084,0.7088176012039185,7053,16,0.006644518272425249,0.09005939960479736,0.1608232855796814,0.09005939960479736
test/bad/2D/2026_03_19-09_04_44-874.png__roi_002,,,test/bad/2D/2026_03_19-09_04_44-874.png,test/bad/2D/2026_03_19-09_04_44-874.png,2,normalmap,custom_eval,C:\anomalydino_data_single_object_normalmap\normalmap\test\bad\2D\2026_03_19-09_04_44-874.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\combined_overlay_gallery_flat\2D\2026_03_19-09_04_44-874.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\test\bad\2D\2026_03_19-09_04_44-874\combined_overlay.png,,813,711,915,847,0.6466933488845825,8778,14,0.005813953488372093,0.08209788799285889,0.24800166487693787,0.08209788799285889
test/bad/2D/2026_03_19-09_04_44-874.png__roi_003,,,test/bad/2D/2026_03_19-09_04_44-874.png,test/bad/2D/2026_03_19-09_04_44-874.png,3,normalmap,custom_eval,C:\anomalydino_data_single_object_normalmap\normalmap\test\bad\2D\2026_03_19-09_04_44-874.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\combined_overlay_gallery_flat\2D\2026_03_19-09_04_44-874.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\test\bad\2D\2026_03_19-09_04_44-874\combined_overlay.png,,745,1354,847,1388,0.7080155611038208,1656,3,0.0012458471760797341,0.06951135396957397,0.07986593246459961,0.06951135396957397
test/bad/2D/2026_03_19-09_05_05-522.png__roi_000,,,test/bad/2D/2026_03_19-09_05_05-522.png,test/bad/2D/2026_03_19-09_05_05-522.png,0,normalmap,custom_eval,C:\anomalydino_data_single_object_normalmap\normalmap\test\bad\2D\2026_03_19-09_05_05-522.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\combined_overlay_gallery_flat\2D\2026_03_19-09_05_05-522.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\test\bad\2D\2026_03_19-09_05_05-522\combined_overlay.png,,305,508,373,677,0.4902482032775879,3070,10,0.004152823920265781,0.08066651225090027,0.12505318224430084,0.08066651225090027
test/bad/2D/2026_03_19-09_05_05-522.png__roi_001,,,test/bad/2D/2026_03_19-09_05_05-522.png,test/bad/2D/2026_03_19-09_05_05-522.png,1,normalmap,custom_eval,C:\anomalydino_data_single_object_normalmap\normalmap\test\bad\2D\2026_03_19-09_05_05-522.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\combined_overlay_gallery_flat\2D\2026_03_19-09_05_05-522.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\test\bad\2D\2026_03_19-09_05_05-522\combined_overlay.png,,779,305,847,339,0.7720542550086975,1152,2,0.0008305647840531562,0.07427459955215454,0.10252928733825684,0.07427459955215454
test/bad/2D/2026_03_19-09_05_05-522.png__roi_002,,,test/bad/2D/2026_03_19-09_05_05-522.png,test/bad/2D/2026_03_19-09_05_05-522.png,2,normalmap,custom_eval,C:\anomalydino_data_single_object_normalmap\normalmap\test\bad\2D\2026_03_19-09_05_05-522.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\combined_overlay_gallery_flat\2D\2026_03_19-09_05_05-522.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\test\bad\2D\2026_03_19-09_05_05-522\combined_overlay.png,,1389,880,1456,1050,0.6609892249107361,4209,10,0.004152823920265781,0.07399743795394897,0.1739320158958435,0.07399743795394897
test/bad/2D/2026_03_19-09_05_19-490.png__roi_000,,,test/bad/2D/2026_03_19-09_05_19-490.png,test/bad/2D/2026_03_19-09_05_19-490.png,0,normalmap,custom_eval,C:\anomalydino_data_single_object_normalmap\normalmap\test\bad\2D\2026_03_19-09_05_19-490.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\combined_overlay_gallery_flat\2D\2026_03_19-09_05_19-490.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\test\bad\2D\2026_03_19-09_05_19-490\combined_overlay.png,,948,169,1186,440,0.6477216482162476,14990,33,0.013704318936877076,0.09739243984222412,0.8033206164836884,0.09739243984222412
test/bad/2D/2026_03_19-09_05_41-194.png__roi_000,,,test/bad/2D/2026_03_19-09_05_41-194.png,test/bad/2D/2026_03_19-09_05_41-194.png,0,normalmap,custom_eval,C:\anomalydino_data_single_object_normalmap\normalmap\test\bad\2D\2026_03_19-09_05_41-194.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\combined_overlay_gallery_flat\2D\2026_03_19-09_05_41-194.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\test\bad\2D\2026_03_19-09_05_41-194\combined_overlay.png,,237,372,271,440,0.8481455445289612,655,2,0.0008305647840531562,0.1051476001739502,0.1745193898677826,0.1051476001739502
test/bad/2D/2026_03_19-09_05_41-194.png__roi_001,,,test/bad/2D/2026_03_19-09_05_41-194.png,test/bad/2D/2026_03_19-09_05_41-194.png,1,normalmap,custom_eval,C:\anomalydino_data_single_object_normalmap\normalmap\test\bad\2D\2026_03_19-09_05_41-194.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\combined_overlay_gallery_flat\2D\2026_03_19-09_05_41-194.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\test\bad\2D\2026_03_19-09_05_41-194\combined_overlay.png,,847,542,915,576,0.718295693397522,1285,2,0.0008305647840531562,0.0609511137008667,0.09254854917526245,0.0609511137008667
test/bad/2D/2026_03_19-09_05_48-490.png__roi_000,,,test/bad/2D/2026_03_19-09_05_48-490.png,test/bad/2D/2026_03_19-09_05_48-490.png,0,normalmap,custom_eval,C:\anomalydino_data_single_object_normalmap\normalmap\test\bad\2D\2026_03_19-09_05_48-490.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\combined_overlay_gallery_flat\2D\2026_03_19-09_05_48-490.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\test\bad\2D\2026_03_19-09_05_48-490\combined_overlay.png,,1355,1117,1389,1151,0.5964869856834412,389,1,0.0004152823920265781,0.0771559476852417,0.05911031365394592,0.0771559476852417
test/bad/2D/2026_03_19-09_05_55-285.png__roi_000,,,test/bad/2D/2026_03_19-09_05_55-285.png,test/bad/2D/2026_03_19-09_05_55-285.png,0,normalmap,custom_eval,C:\anomalydino_data_single_object_normalmap\normalmap\test\bad\2D\2026_03_19-09_05_55-285.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\combined_overlay_gallery_flat\2D\2026_03_19-09_05_55-285.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\test\bad\2D\2026_03_19-09_05_55-285\combined_overlay.png,,1050,406,1118,474,0.7122675776481628,846,4,0.0016611295681063123,0.0653110146522522,0.053999513387680054,0.0653110146522522
test/bad/2D/2026_03_19-09_05_55-285.png__roi_001,,,test/bad/2D/2026_03_19-09_05_55-285.png,test/bad/2D/2026_03_19-09_05_55-285.png,1,normalmap,custom_eval,C:\anomalydino_data_single_object_normalmap\normalmap\test\bad\2D\2026_03_19-09_05_55-285.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\combined_overlay_gallery_flat\2D\2026_03_19-09_05_55-285.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\test\bad\2D\2026_03_19-09_05_55-285\combined_overlay.png,,1524,609,1592,711,0.5260751247406006,1890,7,0.0029069767441860465,0.06196656823158264,0.088602215051651,0.06196656823158264
test/bad/2D/2026_03_19-09_05_55-285.png__roi_002,,,test/bad/2D/2026_03_19-09_05_55-285.png,test/bad/2D/2026_03_19-09_05_55-285.png,2,normalmap,custom_eval,C:\anomalydino_data_single_object_normalmap\normalmap\test\bad\2D\2026_03_19-09_05_55-285.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\combined_overlay_gallery_flat\2D\2026_03_19-09_05_55-285.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\test\bad\2D\2026_03_19-09_05_55-285\combined_overlay.png,,440,880,1558,1253,0.8905441761016846,93781,128,0.053156146179401995,0.060032665729522705,1.3746562153100967,0.060032665729522705
test/bad/2D/2026_03_19-09_06_01-751.png__roi_000,,,test/bad/2D/2026_03_19-09_06_01-751.png,test/bad/2D/2026_03_19-09_06_01-751.png,0,normalmap,custom_eval,C:\anomalydino_data_single_object_normalmap\normalmap\test\bad\2D\2026_03_19-09_06_01-751.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\combined_overlay_gallery_flat\2D\2026_03_19-09_06_01-751.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\test\bad\2D\2026_03_19-09_06_01-751\combined_overlay.png,,847,576,915,643,0.7066004276275635,2589,4,0.0016611295681063123,0.09436976909637451,0.11847150325775146,0.09436976909637451
test/bad/2D/2026_03_19-09_06_01-751.png__roi_001,,,test/bad/2D/2026_03_19-09_06_01-751.png,test/bad/2D/2026_03_19-09_06_01-751.png,1,normalmap,custom_eval,C:\anomalydino_data_single_object_normalmap\normalmap\test\bad\2D\2026_03_19-09_06_01-751.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\combined_overlay_gallery_flat\2D\2026_03_19-09_06_01-751.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\test\bad\2D\2026_03_19-09_06_01-751\combined_overlay.png,,576,880,644,914,0.7395374178886414,763,2,0.0008305647840531562,0.07656478881835938,0.08203548192977905,0.07656478881835938
test/bad/2D/2026_03_19-09_06_08-271.png__roi_000,,,test/bad/2D/2026_03_19-09_06_08-271.png,test/bad/2D/2026_03_19-09_06_08-271.png,0,normalmap,custom_eval,C:\anomalydino_data_single_object_normalmap\normalmap\test\bad\2D\2026_03_19-09_06_08-271.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\combined_overlay_gallery_flat\2D\2026_03_19-09_06_08-271.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\test\bad\2D\2026_03_19-09_06_08-271\combined_overlay.png,,474,508,542,576,0.8304733633995056,761,4,0.0016611295681063123,0.1151251494884491,0.1681053638458252,0.1151251494884491
test/bad/2D/2026_03_19-09_06_15-177.png__roi_000,,,test/bad/2D/2026_03_19-09_06_15-177.png,test/bad/2D/2026_03_19-09_06_15-177.png,0,normalmap,custom_eval,C:\anomalydino_data_single_object_normalmap\normalmap\test\bad\2D\2026_03_19-09_06_15-177.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\combined_overlay_gallery_flat\2D\2026_03_19-09_06_15-177.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\test\bad\2D\2026_03_19-09_06_15-177\combined_overlay.png,,711,1253,745,1321,0.8615341186523438,596,2,0.0008305647840531562,0.09872424602508545,0.11003667116165161,0.09872424602508545
test/bad/2D/2026_03_19-09_06_15-177.png__roi_001,,,test/bad/2D/2026_03_19-09_06_15-177.png,test/bad/2D/2026_03_19-09_06_15-177.png,1,normalmap,custom_eval,C:\anomalydino_data_single_object_normalmap\normalmap\test\bad\2D\2026_03_19-09_06_15-177.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\combined_overlay_gallery_flat\2D\2026_03_19-09_06_15-177.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\test\bad\2D\2026_03_19-09_06_15-177\combined_overlay.png,,915,745,948,813,0.7653058171272278,732,2,0.0008305647840531562,0.08541062474250793,0.12036791443824768,0.08541062474250793
test/bad/2D/2026_03_19-09_06_15-177.png__roi_002,,,test/bad/2D/2026_03_19-09_06_15-177.png,test/bad/2D/2026_03_19-09_06_15-177.png,2,normalmap,custom_eval,C:\anomalydino_data_single_object_normalmap\normalmap\test\bad\2D\2026_03_19-09_06_15-177.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\combined_overlay_gallery_flat\2D\2026_03_19-09_06_15-177.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\test\bad\2D\2026_03_19-09_06_15-177\combined_overlay.png,,1490,643,1592,745,0.4191669821739197,2980,9,0.003737541528239203,0.08424434065818787,0.11375826597213745,0.08424434065818787
test/bad/2D/2026_03_19-09_06_15-177.png__roi_003,,,test/bad/2D/2026_03_19-09_06_15-177.png,test/bad/2D/2026_03_19-09_06_15-177.png,3,normalmap,custom_eval,C:\anomalydino_data_single_object_normalmap\normalmap\test\bad\2D\2026_03_19-09_06_15-177.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\combined_overlay_gallery_flat\2D\2026_03_19-09_06_15-177.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\test\bad\2D\2026_03_19-09_06_15-177\combined_overlay.png,,576,406,644,440,0.7783674597740173,814,2,0.0008305647840531562,0.08068236708641052,0.11366662383079529,0.08068236708641052
test/bad/2D/2026_03_19-09_06_15-177.png__roi_004,,,test/bad/2D/2026_03_19-09_06_15-177.png,test/bad/2D/2026_03_19-09_06_15-177.png,4,normalmap,custom_eval,C:\anomalydino_data_single_object_normalmap\normalmap\test\bad\2D\2026_03_19-09_06_15-177.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\combined_overlay_gallery_flat\2D\2026_03_19-09_06_15-177.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\test\bad\2D\2026_03_19-09_06_15-177\combined_overlay.png,,677,237,711,271,0.7916814088821411,566,2,0.0008305647840531562,0.08001977205276489,0.06328010559082031,0.08001977205276489
test/bad/2D/2026_03_19-09_06_22-312.png__roi_000,,,test/bad/2D/2026_03_19-09_06_22-312.png,test/bad/2D/2026_03_19-09_06_22-312.png,0,normalmap,custom_eval,C:\anomalydino_data_single_object_normalmap\normalmap\test\bad\2D\2026_03_19-09_06_22-312.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\combined_overlay_gallery_flat\2D\2026_03_19-09_06_22-312.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\test\bad\2D\2026_03_19-09_06_22-312\combined_overlay.png,,1389,271,1423,305,0.7622791528701782,626,1,0.0004152823920265781,0.07702040672302246,0.058179065585136414,0.07702040672302246
